Account,Invoice number,Invoice Date,Year,Month,Product,Quantity, Invoice amount 
1520,3469729,9/08/2011,2011,8,210,285," $26,427.27 "
1251,3721155,9/08/2011,2011,8,140,297," $114,604.88 "
1979,3569724,9/08/2011,2011,8,140,289," $111,517.88 "
1979,3501095,9/08/2011,2011,8,131,29," $11,310.00 "
1219,3718389,9/08/2011,2011,8,223,195," $24,618.75 "
1806,3351518,9/08/2011,2011,8,197,16, $642.91 
1412,3491677,8/08/2011,2011,8,118,163," $43,430.44 "
1958,3636495,8/08/2011,2011,8,259,6," $2,217.60 "
1721,3748052,8/08/2011,2011,8,288,134," $16,311.45 "
1794,3226621,8/08/2011,2011,8,187,211," $57,673.33 "
1936,3331094,8/08/2011,2011,8,100,130," $41,990.00 "
1936,3138097,8/08/2011,2011,8,239,2, $327.80 
1617,3626796,7/08/2011,2011,8,157,209," $55,431.44 "
1995,3301967,7/08/2011,2011,8,246,53," $1,788.75 "
1077,3367635,7/08/2011,2011,8,285,27," $3,740.73 "
1586,3341979,7/08/2011,2011,8,124,107," $10,593.00 "
1052,3149534,6/08/2011,2011,8,193,276," $25,150.50 "
1054,3009266,6/08/2011,2011,8,254,136," $38,735.27 "
1130,3334933,6/08/2011,2011,8,166,224," $64,680.00 "
1947,3445260,5/08/2011,2011,8,148,35," $4,889.50 "
1478,3486028,5/08/2011,2011,8,288,190," $23,128.18 "
1955,3888099,5/08/2011,2011,8,254,300," $85,445.45 "
1054,3725126,4/08/2011,2011,8,157,157," $41,639.89 "
1569,3423823,4/08/2011,2011,8,204,32," $4,928.00 "
1104,3316556,4/08/2011,2011,8,172,252," $76,424.73 "
1600,3712666,3/08/2011,2011,8,108,201," $11,792.00 "
1894,3400750,3/08/2011,2011,8,169,33," $5,016.00 "
1591,3355288,3/08/2011,2011,8,225,288," $27,808.00 "
1630,3546408,2/08/2011,2011,8,170,289," $64,447.00 "
1447,3835364,2/08/2011,2011,8,107,58," $4,234.00 "
1386,3786477,2/08/2011,2011,8,148,247," $34,505.90 "
1104,3863376,2/08/2011,2011,8,250,11," $3,245.00 "
1386,3402227,2/08/2011,2011,8,254,284," $80,888.36 "
1936,3235465,2/08/2011,2011,8,146,249," $65,846.67 "
1630,3696929,2/08/2011,2011,8,246,35," $1,181.25 "
1251,3056601,2/08/2011,2011,8,148,272," $37,998.40 "
1166,3806348,1/08/2011,2011,8,276,4, $594.00 
1395,3157437,1/08/2011,2011,8,227,41," $2,583.00 "
1750,3000765,1/08/2011,2011,8,170,197," $43,931.00 "
1917,3954299,1/08/2011,2011,8,140,95," $36,658.13 "
1794,3924785,30/07/2011,2011,7,180,108," $13,230.00 "
1138,3330258,30/07/2011,2011,7,107,96," $7,008.00 "
1226,3721058,30/07/2011,2011,7,107,192," $14,016.00 "
1735,3315271,30/07/2011,2011,7,284,78," $4,240.36 "
1721,3896282,30/07/2011,2011,7,124,115," $11,385.00 "
1126,3931818,30/07/2011,2011,7,159,261," $32,951.25 "
1176,3444953,29/07/2011,2011,7,284,26," $1,413.45 "
1522,3050390,29/07/2011,2011,7,285,128," $17,733.82 "
1395,3157269,29/07/2011,2011,7,166,256," $73,920.00 "
1038,3689925,29/07/2011,2011,7,139,51," $4,136.67 "
1130,3390952,29/07/2011,2011,7,166,196," $56,595.00 "
1455,3470050,29/07/2011,2011,7,114,14," $1,554.00 "
1259,3873511,28/07/2011,2011,7,250,108," $31,860.00 "
1584,3609750,28/07/2011,2011,7,276,160," $23,760.00 "
1947,3260930,27/07/2011,2011,7,140,263," $101,485.13 "
1995,3697239,27/07/2011,2011,7,276,207," $30,739.50 "
1721,3162696,27/07/2011,2011,7,172,2, $606.55 
1455,3964573,26/07/2011,2011,7,261,103," $32,506.80 "
1611,3492252,26/07/2011,2011,7,210,291," $26,983.64 "
1600,3159517,26/07/2011,2011,7,246,123," $4,151.25 "
1838,3137915,26/07/2011,2011,7,107,119," $8,687.00 "
1611,3559021,26/07/2011,2011,7,220,204," $39,015.00 "
1629,3490764,26/07/2011,2011,7,140,94," $36,272.25 "
1375,3100153,26/07/2011,2011,7,217,106," $34,026.00 "
1125,3653208,25/07/2011,2011,7,157,281," $74,527.44 "
1838,3488394,25/07/2011,2011,7,133,98," $21,124.44 "
1958,3232940,25/07/2011,2011,7,166,82," $23,677.50 "
1138,3705214,25/07/2011,2011,7,292,294," $65,986.67 "
1979,3313112,25/07/2011,2011,7,243,45," $10,935.00 "
1979,3766520,25/07/2011,2011,7,159,170," $21,462.50 "
1184,3121367,25/07/2011,2011,7,239,122," $19,995.80 "
1584,3310463,25/07/2011,2011,7,124,189," $18,711.00 "
1478,3393340,24/07/2011,2011,7,125,182," $24,024.00 "
1936,3962430,24/07/2011,2011,7,254,5," $1,424.09 "
1226,3726258,24/07/2011,2011,7,222,257," $20,071.70 "
1130,3825955,23/07/2011,2011,7,243,207," $50,301.00 "
1269,3169598,23/07/2011,2011,7,222,215," $16,791.50 "
1801,3558258,23/07/2011,2011,7,146,267," $70,606.67 "
1138,3990838,23/07/2011,2011,7,118,236," $62,880.89 "
1569,3250866,23/07/2011,2011,7,113,61," $7,808.00 "
1608,3508083,23/07/2011,2011,7,157,95," $25,196.11 "
1750,3255054,23/07/2011,2011,7,122,212," $61,294.50 "
1630,3818002,23/07/2011,2011,7,228,239," $30,771.25 "
1269,3848144,22/07/2011,2011,7,187,98," $26,786.67 "
1917,3592070,22/07/2011,2011,7,166,227," $65,546.25 "
1454,3914030,22/07/2011,2011,7,285,296," $41,009.45 "
1629,3586883,21/07/2011,2011,7,193,328," $29,889.00 "
1137,3857859,21/07/2011,2011,7,259,149," $55,070.40 "
1856,3871929,21/07/2011,2011,7,139,4, $324.44 
1569,3797153,21/07/2011,2011,7,170,186," $41,478.00 "
1815,3542690,21/07/2011,2011,7,235,187," $15,895.00 "
1693,3644684,20/07/2011,2011,7,183,21," $3,871.64 "
1432,3274508,20/07/2011,2011,7,184,50," $16,762.50 "
1815,3689010,20/07/2011,2011,7,148,42," $5,867.40 "
1612,3508380,19/07/2011,2011,7,124,193," $19,107.00 "
1682,3116823,19/07/2011,2011,7,149,268," $36,716.00 "
1917,3219246,19/07/2011,2011,7,227,119," $7,497.00 "
1947,3210792,19/07/2011,2011,7,285,261," $36,160.36 "
1465,3627758,19/07/2011,2011,7,140,155," $59,810.63 "
1750,3117539,19/07/2011,2011,7,140,135," $52,093.13 "
1441,3991252,19/07/2011,2011,7,197,58," $2,330.55 "
1137,3682802,19/07/2011,2011,7,140,71," $27,397.13 "
1886,3181945,19/07/2011,2011,7,170,180," $40,140.00 "
1806,3988681,19/07/2011,2011,7,180,178," $21,805.00 "
1617,3787374,18/07/2011,2011,7,222,8, $624.80 
1148,3320520,18/07/2011,2011,7,274,31," $8,897.00 "
1958,3324970,17/07/2011,2011,7,230,56," $11,289.60 "
1801,3330527,16/07/2011,2011,7,173,42," $14,341.09 "
1226,3796013,15/07/2011,2011,7,260,19," $2,968.75 "
1478,3674215,15/07/2011,2011,7,173,195," $66,583.64 "
1184,3656742,15/07/2011,2011,7,284,77," $4,186.00 "
1794,3140553,15/07/2011,2011,7,280,211," $55,857.45 "
1628,3491203,14/07/2011,2011,7,267,147," $32,487.00 "
1496,3336683,14/07/2011,2011,7,173,271," $92,534.18 "
1955,3051865,14/07/2011,2011,7,246,213," $7,188.75 "
1441,3255788,14/07/2011,2011,7,100,286," $92,378.00 "
1856,3393005,14/07/2011,2011,7,149,65," $8,905.00 "
1464,3044198,13/07/2011,2011,7,281,255," $40,800.00 "
1917,3287891,13/07/2011,2011,7,122,89," $25,732.13 "
1166,3266318,13/07/2011,2011,7,183,261," $48,118.91 "
1158,3348596,12/07/2011,2011,7,239,253," $41,466.70 "
1721,3018977,12/07/2011,2011,7,204,229," $35,266.00 "
1955,3909215,12/07/2011,2011,7,186,5," $1,001.25 "
1503,3619334,11/07/2011,2011,7,170,250," $55,750.00 "
1838,3667368,11/07/2011,2011,7,119,39," $10,678.91 "
1815,3603461,9/07/2011,2011,7,140,148," $57,109.50 "
1973,3538752,9/07/2011,2011,7,169,27," $4,104.00 "
1790,3241537,8/07/2011,2011,7,204,186," $28,644.00 "
1617,3167060,8/07/2011,2011,7,193,314," $28,613.25 "
1693,3365876,8/07/2011,2011,7,296,54," $13,348.80 "
1815,3987755,8/07/2011,2011,7,183,201," $37,057.09 "
1455,3043826,8/07/2011,2011,7,216,232," $72,384.00 "
1958,3054097,8/07/2011,2011,7,141,156," $33,228.00 "
1947,3101742,8/07/2011,2011,7,220,202," $38,632.50 "
1522,3851225,7/07/2011,2011,7,246,270," $9,112.50 "
1054,3125833,7/07/2011,2011,7,274,123," $35,301.00 "
1176,3471702,7/07/2011,2011,7,246,67," $2,261.25 "
1092,3343966,6/07/2011,2011,7,187,197," $53,846.67 "
1467,3858438,6/07/2011,2011,7,292,63," $14,140.00 "
1455,3103092,6/07/2011,2011,7,148,2, $279.40 
1995,3456402,6/07/2011,2011,7,184,228," $76,437.00 "
1219,3808140,6/07/2011,2011,7,215,30," $5,640.00 "
1522,3137064,5/07/2011,2011,7,216,117," $36,504.00 "
1613,3387090,5/07/2011,2011,7,261,62," $19,567.20 "
1432,3208533,5/07/2011,2011,7,110,200," $18,333.33 "
1158,3219306,4/07/2011,2011,7,148,134," $18,719.80 "
1520,3628649,4/07/2011,2011,7,246,61," $2,058.75 "
1191,3016682,4/07/2011,2011,7,246,226," $7,627.50 "
1455,3983257,4/07/2011,2011,7,207,221," $76,333.40 "
1191,3306173,4/07/2011,2011,7,102,267," $65,919.33 "
1917,3604023,4/07/2011,2011,7,148,278," $38,836.60 "
1329,3202279,4/07/2011,2011,7,227,282," $17,766.00 "
1721,3179229,3/07/2011,2011,7,197,203," $8,156.91 "
1806,3846596,3/07/2011,2011,7,114,57," $6,327.00 "
1945,3247584,2/07/2011,2011,7,139,189," $15,330.00 "
1503,3831128,2/07/2011,2011,7,268,56," $6,182.40 "
1176,3476689,2/07/2011,2011,7,166,49," $14,148.75 "
1955,3503066,2/07/2011,2011,7,217,284," $91,164.00 "
1329,3494851,2/07/2011,2011,7,285,232," $32,142.55 "
1887,3933523,1/07/2011,2011,7,191,238," $59,976.00 "
1735,3186681,1/07/2011,2011,7,166,74," $21,367.50 "
1219,3257132,1/07/2011,2011,7,223,69," $8,711.25 "
1551,3396335,1/07/2011,2011,7,124,209," $20,691.00 "
1864,3057727,1/07/2011,2011,7,183,47," $8,665.09 "
1864,3248640,1/07/2011,2011,7,125,211," $27,852.00 "
1226,3168394,30/06/2011,2011,6,220,46," $8,797.50 "
1054,3501323,30/06/2011,2011,6,183,157," $28,945.09 "
1600,3022158,30/06/2011,2011,6,159,171," $21,588.75 "
1600,3219619,30/06/2011,2011,6,217,57," $18,297.00 "
1613,3034767,30/06/2011,2011,6,114,140," $15,540.00 "
1614,3559448,30/06/2011,2011,6,131,286," $111,540.00 "
1886,3455914,29/06/2011,2011,6,207,52," $17,960.80 "
1052,3705083,29/06/2011,2011,6,285,70," $9,698.18 "
1395,3421572,28/06/2011,2011,6,146,206," $54,475.56 "
1395,3402325,28/06/2011,2011,6,108,159," $9,328.00 "
1187,3089759,27/06/2011,2011,6,114,264," $29,304.00 "
1909,3471958,27/06/2011,2011,6,223,244," $30,805.00 "
1958,3112346,27/06/2011,2011,6,217,14," $4,494.00 "
1803,3083184,27/06/2011,2011,6,243,63," $15,309.00 "
1375,3642574,27/06/2011,2011,6,259,46," $17,001.60 "
1919,3468407,26/06/2011,2011,6,284,110," $5,980.00 "
1614,3647757,26/06/2011,2011,6,203,83," $4,233.00 "
1617,3408890,26/06/2011,2011,6,196,239," $29,875.00 "
1464,3893326,26/06/2011,2011,6,139,242," $19,628.89 "
1887,3301578,26/06/2011,2011,6,173,176," $60,096.00 "
1606,3142023,26/06/2011,2011,6,122,283," $81,822.38 "
1614,3218375,25/06/2011,2011,6,139,131," $10,625.56 "
1760,3862713,25/06/2011,2011,6,166,204," $58,905.00 "
1606,3180479,24/06/2011,2011,6,235,204," $17,340.00 "
1257,3991507,22/06/2011,2011,6,131,278," $108,420.00 "
1617,3471771,22/06/2011,2011,6,252,67," $13,487.10 "
1251,3626762,22/06/2011,2011,6,267,253," $55,913.00 "
1038,3339359,22/06/2011,2011,6,107,257," $18,761.00 "
1235,3533086,22/06/2011,2011,6,110,285," $26,125.00 "
1677,3941858,22/06/2011,2011,6,296,264," $65,260.80 "
1463,3862184,21/06/2011,2011,6,217,178," $57,138.00 "
1715,3804050,21/06/2011,2011,6,108,271," $15,898.67 "
1591,3817999,20/06/2011,2011,6,184,205," $68,726.25 "
1329,3693223,19/06/2011,2011,6,239,213," $34,910.70 "
1682,3995306,19/06/2011,2011,6,204,283," $43,582.00 "
1591,3018756,19/06/2011,2011,6,222,166," $12,964.60 "
1138,3134217,19/06/2011,2011,6,107,247," $18,031.00 "
1611,3518702,19/06/2011,2011,6,125,250," $33,000.00 "
1184,3661973,18/06/2011,2011,6,113,100," $12,800.00 "
1979,3438831,18/06/2011,2011,6,106,143," $34,463.00 "
1760,3166439,17/06/2011,2011,6,124,22," $2,178.00 "
1503,3356226,17/06/2011,2011,6,220,146," $27,922.50 "
1955,3504730,17/06/2011,2011,6,261,133," $41,974.80 "
1059,3028154,17/06/2011,2011,6,271,195," $39,141.82 "
1936,3618924,17/06/2011,2011,6,207,179," $61,826.60 "
1803,3805135,17/06/2011,2011,6,288,187," $22,763.00 "
1447,3627387,16/06/2011,2011,6,267,209," $46,189.00 "
1166,3226222,16/06/2011,2011,6,149,53," $7,261.00 "
1617,3435228,16/06/2011,2011,6,102,267," $65,919.33 "
1995,3336126,16/06/2011,2011,6,204,3, $462.00 
1947,3404144,16/06/2011,2011,6,157,68," $18,035.11 "
1137,3918914,16/06/2011,2011,6,285,74," $10,252.36 "
1176,3339082,15/06/2011,2011,6,203,251," $12,801.00 "
1569,3502929,15/06/2011,2011,6,197,228," $9,161.45 "
1864,3847755,15/06/2011,2011,6,251,247," $39,520.00 "
1629,3268225,15/06/2011,2011,6,139,203," $16,465.56 "
1496,3252378,14/06/2011,2011,6,214,61," $9,607.50 "
1790,3944602,14/06/2011,2011,6,148,53," $7,404.10 "
1126,3505853,13/06/2011,2011,6,172,25," $7,581.82 "
1503,3288206,13/06/2011,2011,6,280,123," $32,561.45 "
1158,3389808,13/06/2011,2011,6,106,263," $63,383.00 "
1183,3163625,13/06/2011,2011,6,225,142," $13,710.89 "
1104,3306184,13/06/2011,2011,6,259,286," $105,705.60 "
1054,3482847,13/06/2011,2011,6,157,50," $13,261.11 "
1629,3126467,13/06/2011,2011,6,250,127," $37,465.00 "
1735,3345903,12/06/2011,2011,6,173,120," $40,974.55 "
1190,3111765,12/06/2011,2011,6,122,180," $52,042.50 "
1894,3533995,12/06/2011,2011,6,285,261," $36,160.36 "
1815,3711335,12/06/2011,2011,6,148,67," $9,359.90 "
1917,3009176,12/06/2011,2011,6,235,202," $17,170.00 "
1226,3995967,11/06/2011,2011,6,183,11," $2,028.00 "
1919,3798407,11/06/2011,2011,6,148,265," $37,020.50 "
1191,3020324,11/06/2011,2011,6,280,7," $1,853.09 "
1052,3483876,11/06/2011,2011,6,125,215," $28,380.00 "
1375,3391284,10/06/2011,2011,6,148,263," $36,741.10 "
1329,3416569,10/06/2011,2011,6,207,157," $54,227.80 "
1467,3210435,10/06/2011,2011,6,225,279," $26,939.00 "
1612,3000320,10/06/2011,2011,6,280,106," $28,061.09 "
1612,3109715,10/06/2011,2011,6,141,215," $45,795.00 "
1130,3322980,10/06/2011,2011,6,246,133," $4,488.75 "
1979,3595589,10/06/2011,2011,6,166,18," $5,197.50 "
1715,3308207,10/06/2011,2011,6,299,242," $45,845.56 "
1329,3861385,9/06/2011,2011,6,280,109," $28,855.27 "
1463,3909543,9/06/2011,2011,6,246,143," $4,826.25 "
1606,3794464,9/06/2011,2011,6,183,233," $42,956.73 "
1790,3230449,9/06/2011,2011,6,259,202," $74,659.20 "
1794,3749423,9/06/2011,2011,6,107,212," $15,476.00 "
1054,3754467,9/06/2011,2011,6,105,279," $121,016.25 "
1917,3697261,8/06/2011,2011,6,217,173," $55,533.00 "
1520,3203295,8/06/2011,2011,6,159,230," $29,037.50 "
1947,3215629,8/06/2011,2011,6,250,185," $54,575.00 "
1522,3270376,8/06/2011,2011,6,113,158," $20,224.00 "
1735,3235200,8/06/2011,2011,6,214,177," $27,877.50 "
1187,3437680,7/06/2011,2011,6,140,65," $25,081.88 "
1465,3120797,7/06/2011,2011,6,285,119," $16,486.91 "
1184,3076172,6/06/2011,2011,6,122,5," $1,445.63 "
1586,3768464,6/06/2011,2011,6,102,181," $44,686.89 "
1617,3402190,6/06/2011,2011,6,110,277," $25,391.67 "
1803,3586490,6/06/2011,2011,6,166,239," $69,011.25 "
1137,3555820,6/06/2011,2011,6,157,165," $43,761.67 "
1432,3739710,6/06/2011,2011,6,140,65," $25,081.88 "
1979,3669529,6/06/2011,2011,6,227,33," $2,079.00 "
1586,3271370,6/06/2011,2011,6,159,293," $36,991.25 "
1612,3226526,6/06/2011,2011,6,107,239," $17,447.00 "
1606,3963810,5/06/2011,2011,6,102,57," $14,072.67 "
1329,3348941,5/06/2011,2011,6,173,277," $94,582.91 "
1591,3244053,4/06/2011,2011,6,106,273," $65,793.00 "
1600,3867529,4/06/2011,2011,6,239,174," $28,518.60 "
1600,3379664,4/06/2011,2011,6,157,66," $17,504.67 "
1125,3601481,4/06/2011,2011,6,222,144," $11,246.40 "
1614,3779104,4/06/2011,2011,6,157,240," $63,653.33 "
1092,3647784,4/06/2011,2011,6,197,159," $6,388.91 "
1995,3623689,3/06/2011,2011,6,207,27," $9,325.80 "
1995,3388568,3/06/2011,2011,6,288,56," $6,816.73 "
1677,3552882,3/06/2011,2011,6,210,40," $3,709.09 "
1591,3120032,3/06/2011,2011,6,207,159," $54,918.60 "
1838,3920184,3/06/2011,2011,6,102,110," $27,157.78 "
1693,3203772,3/06/2011,2011,6,246,38," $1,282.50 "
1614,3978192,2/06/2011,2011,6,107,22," $1,606.00 "
1257,3187844,2/06/2011,2011,6,246,64," $2,160.00 "
1137,3081944,2/06/2011,2011,6,259,278," $102,748.80 "
1375,3149582,1/06/2011,2011,6,184,174," $58,333.50 "
1522,3541500,1/06/2011,2011,6,140,54," $20,837.25 "
1815,3925143,1/06/2011,2011,6,268,179," $19,761.60 "
1465,3326772,30/05/2011,2011,5,183,190," $35,029.09 "
1059,3196795,30/05/2011,2011,5,191,228," $57,456.00 "
1677,3915474,30/05/2011,2011,5,169,51," $7,752.00 "
1794,3723343,30/05/2011,2011,5,216,32," $9,984.00 "
1591,3235554,30/05/2011,2011,5,183,154," $28,392.00 "
1715,3881202,30/05/2011,2011,5,148,264," $36,880.80 "
1838,3110147,30/05/2011,2011,5,250,45," $13,275.00 "
1750,3346904,30/05/2011,2011,5,122,234," $67,655.25 "
1126,3911874,30/05/2011,2011,5,217,117," $37,557.00 "
1721,3790316,30/05/2011,2011,5,106,50," $12,050.00 "
1257,3239797,29/05/2011,2011,5,122,66," $19,082.25 "
1955,3022458,29/05/2011,2011,5,251,97," $15,520.00 "
1735,3808966,29/05/2011,2011,5,204,73," $11,242.00 "
1226,3928576,29/05/2011,2011,5,220,283," $54,123.75 "
1735,3190817,29/05/2011,2011,5,141,73," $15,549.00 "
1614,3000307,28/05/2011,2011,5,239,261," $42,777.90 "
1443,3303824,28/05/2011,2011,5,285,218," $30,202.91 "
1375,3071615,28/05/2011,2011,5,173,101," $34,486.91 "
1520,3056309,28/05/2011,2011,5,117,161," $50,554.00 "
1760,3865551,28/05/2011,2011,5,196,231," $28,875.00 "
1138,3891250,27/05/2011,2011,5,246,24, $810.00 
1130,3780098,27/05/2011,2011,5,288,231," $28,119.00 "
1611,3481751,27/05/2011,2011,5,210,230," $21,327.27 "
1887,3474977,27/05/2011,2011,5,230,287," $57,859.20 "
1979,3364744,27/05/2011,2011,5,210,57," $5,285.45 "
1184,3155412,27/05/2011,2011,5,180,197," $24,132.50 "
1257,3435298,26/05/2011,2011,5,102,176," $43,452.44 "
1803,3333612,26/05/2011,2011,5,148,58," $8,102.60 "
1148,3016504,25/05/2011,2011,5,216,282," $87,984.00 "
1613,3538029,25/05/2011,2011,5,250,299," $88,205.00 "
1917,3848028,25/05/2011,2011,5,148,222," $31,013.40 "
1104,3335768,24/05/2011,2011,5,243,165," $40,095.00 "
1478,3510515,24/05/2011,2011,5,157,61," $16,178.56 "
1790,3042063,24/05/2011,2011,5,107,32," $2,336.00 "
1693,3186544,24/05/2011,2011,5,173,101," $34,486.91 "
1600,3020443,23/05/2011,2011,5,288,99," $12,051.00 "
1329,3242437,23/05/2011,2011,5,140,208," $80,262.00 "
1973,3551690,23/05/2011,2011,5,148,293," $40,932.10 "
1329,3538654,23/05/2011,2011,5,166,139," $40,136.25 "
1432,3850221,23/05/2011,2011,5,172,104," $31,540.36 "
1917,3470327,22/05/2011,2011,5,184,67," $22,461.75 "
1612,3624507,22/05/2011,2011,5,183,231," $42,588.00 "
1838,3986420,21/05/2011,2011,5,210,107," $9,921.82 "
1979,3474166,21/05/2011,2011,5,100,272," $87,856.00 "
1612,3421284,21/05/2011,2011,5,102,239," $59,006.44 "
1441,3801188,21/05/2011,2011,5,227,241," $15,183.00 "
1864,3791872,20/05/2011,2011,5,172,4," $1,213.09 "
1219,3557592,20/05/2011,2011,5,140,68," $26,239.50 "
1137,3287993,19/05/2011,2011,5,166,162," $46,777.50 "
1463,3640004,19/05/2011,2011,5,223,210," $26,512.50 "
1693,3857284,18/05/2011,2011,5,217,220," $70,620.00 "
1630,3337160,18/05/2011,2011,5,108,260," $15,253.33 "
1682,3686430,18/05/2011,2011,5,107,79," $5,767.00 "
1443,3646989,18/05/2011,2011,5,223,120," $15,150.00 "
1219,3589613,18/05/2011,2011,5,122,250," $72,281.25 "
1269,3153364,18/05/2011,2011,5,286,229," $53,654.70 "
1465,3239739,17/05/2011,2011,5,286,185," $43,345.50 "
1629,3346039,17/05/2011,2011,5,217,200," $64,200.00 "
1947,3278316,17/05/2011,2011,5,260,17," $2,656.25 "
1608,3450481,15/05/2011,2011,5,235,236," $20,060.00 "
1467,3326145,15/05/2011,2011,5,140,169," $65,212.88 "
1219,3280471,15/05/2011,2011,5,285,119," $16,486.91 "
1600,3924501,13/05/2011,2011,5,157,201," $53,309.67 "
1467,3379125,13/05/2011,2011,5,157,257," $68,162.11 "
1092,3439540,13/05/2011,2011,5,124,140," $13,860.00 "
1269,3396405,13/05/2011,2011,5,206,228," $61,186.91 "
1166,3928302,13/05/2011,2011,5,227,243," $15,309.00 "
1856,3210595,12/05/2011,2011,5,196,166," $20,750.00 "
1973,3594869,12/05/2011,2011,5,173,125," $42,681.82 "
1158,3444914,12/05/2011,2011,5,148,282," $39,395.40 "
1995,3187399,12/05/2011,2011,5,140,63," $24,310.13 "
1958,3720853,12/05/2011,2011,5,139,276," $22,386.67 "
1628,3436091,11/05/2011,2011,5,148,137," $19,138.90 "
1715,3907205,11/05/2011,2011,5,260,143," $22,343.75 "
1463,3940208,11/05/2011,2011,5,166,27," $7,796.25 "
1682,3899657,11/05/2011,2011,5,223,90," $11,362.50 "
1936,3231202,11/05/2011,2011,5,259,170," $62,832.00 "
1092,3758570,9/05/2011,2011,5,113,195," $24,960.00 "
1137,3010602,9/05/2011,2011,5,170,299," $66,677.00 "
1735,3156187,9/05/2011,2011,5,118,259," $69,009.11 "
1191,3128927,9/05/2011,2011,5,217,67," $21,507.00 "
1447,3533865,9/05/2011,2011,5,125,275," $36,300.00 "
1628,3177082,8/05/2011,2011,5,276,223," $33,115.50 "
1693,3379598,7/05/2011,2011,5,108,131," $7,685.33 "
1586,3823533,6/05/2011,2011,5,217,38," $12,198.00 "
1955,3685352,6/05/2011,2011,5,139,258," $20,926.67 "
1909,3988539,6/05/2011,2011,5,184,124," $41,571.00 "
1606,3599505,6/05/2011,2011,5,281,166," $26,560.00 "
1838,3694170,6/05/2011,2011,5,286,207," $48,500.10 "
1612,3608436,5/05/2011,2011,5,131,259," $101,010.00 "
1677,3226959,5/05/2011,2011,5,206,164," $44,011.64 "
1955,3362020,5/05/2011,2011,5,267,289," $63,869.00 "
1887,3169629,5/05/2011,2011,5,225,157," $15,159.22 "
1945,3066492,4/05/2011,2011,5,149,144," $19,728.00 "
1235,3795482,3/05/2011,2011,5,252,148," $29,792.40 "
1125,3802128,3/05/2011,2011,5,254,111," $31,614.82 "
1166,3247009,3/05/2011,2011,5,285,210," $29,094.55 "
1375,3020905,3/05/2011,2011,5,254,300," $85,445.45 "
1191,3556903,2/05/2011,2011,5,110,247," $22,641.67 "
1677,3745290,2/05/2011,2011,5,169,107," $16,264.00 "
1184,3503873,2/05/2011,2011,5,114,267," $29,637.00 "
1613,3725060,1/05/2011,2011,5,173,65," $22,194.55 "
1682,3676132,1/05/2011,2011,5,220,75," $14,343.75 "
1677,3261848,1/05/2011,2011,5,239,173," $28,354.70 "
